  -71.5000   78.2000
  -73.6000   78.2000
    -73.6000   74.8000
    -71.9000   74.8000
  -71.8000   74.4000
  -71.6000   74.8000
    -71.5959   75.5538
  -71.7832   76.2053
  -71.6979   76.8687
  -71.5531   77.5330
  -71.5000   78.2000
  
  %imecocal 1604
